"Income.Group","Region","Country","Year","Urban","AgingPop","FemLab","Unemploy","GDPg","GDPpcap","FDIGDP","FDIusd","HDI","LEI","IncI","EduI","EPI","EFI","ESGcomp"
"Lower middle income","Latin America & Caribbean","Honduras",2019,57.7,4.8,38.2,5.4,2.65276116021215,2574.91219067443,3.80585872388581,499.422105375237,NA,NA,NA,NA,40.9181198099238,60.2,NA
"High income","Europe & Central Asia","Hungary",1990,65.8,13.5,45.5,9.1,NA,NA,NA,0,70.4,75.9,76.9,59.8,NA,NA,NA
"High income","Europe & Central Asia","Hungary",1991,65.7,13.7,45.4,9.1,NA,3350.25832323432,4.2071684241129,1462.1412102598,70.2,75.9,74.7,60.9,NA,NA,NA
"High income","Europe & Central Asia","Hungary",1992,65.6,13.9,45.4,9.9,-3.06418034540683,3735.10582022067,3.81911442534407,1479.0099008762,70.6,76.1,74.4,62.3,NA,NA,NA
"High income","Europe & Central Asia","Hungary",1993,65.5,14,45.3,12.1,-0.576108517193219,3873.98772321774,5.85599993590127,2339.01054529364,72,76.3,74.9,65.3,NA,NA,NA
"High income","Europe & Central Asia","Hungary",1994,65.3,14.2,44.9,10.8,2.9471545567159,4173.37302368653,2.65038660313986,1095.08554347915,73.3,76.6,75.4,68.3,NA,NA,NA
"High income","Europe & Central Asia","Hungary",1995,65.2,14.3,43.5,10.2,1.48952547556762,4494.70762405948,10.3480478194497,4648.78492147398,74.1,77,75.5,70.1,53.537915116942,55.2,62.3013745350826
"High income","Europe & Central Asia","Hungary",1996,65.1,14.5,43.7,10,0.0824161431682882,4525.03910312241,7.04891598121972,3271.7643490062,74.6,77.4,75.5,71,53.33307252103,56.8,62.8932550896423
"High income","Europe & Central Asia","Hungary",1997,65,14.7,43.4,9,3.14312413151492,4596.18262235195,8.80421055001972,3688.72751066685,74.7,78,75.7,70.6,54.0272505773965,55.3,62.7048418398856
"High income","Europe & Central Asia","Hungary",1998,64.8,14.9,44.3,8.9,3.90000249761719,4744.21226429639,6.69650972724819,3028.06266039959,75.4,78.5,76.4,71.5,54.8284893707527,56.9,63.7052134778925
"High income","Europe & Central Asia","Hungary",1999,64.7,15,44.5,6.9,3.07102745735135,4793.47852203763,6.89776404900304,2890.25560011193,76.1,79,76.9,72.7,54.6672845589568,59.6,64.760185367687
"High income","Europe & Central Asia","Hungary",2000,64.6,15.1,44.6,6.6,4.47919168521658,4624.28165670295,5.81915570397215,2141.66812496353,76.9,79.6,77.7,73.6,54.5480532778003,64.4,66.4710826500067
"High income","Europe & Central Asia","Hungary",2001,64.7,15.3,44.6,5.7,4.0740933177557,5276.03318905496,7.55129373840367,3538.53107871222,77.7,80.1,78.2,74.9,54.6351132965977,65.6,67.1638673223126
"High income","Europe & Central Asia","Hungary",2002,65.1,15.4,44.9,5.6,4.74127886503648,6655.33300865319,5.38897593043896,2470.51624331789,78.4,80.5,78.9,75.8,54.0737707812471,64.5,66.9321312343741
"High income","Europe & Central Asia","Hungary",2003,65.5,15.4,45.2,5.8,4.08452680548714,8421.10331316153,4.87387192546548,8.31591399075049,79.3,81,79.6,77.3,53.582675519192,63,66.6948026557576
"High income","Europe & Central Asia","Hungary",2004,65.9,15.5,45.3,5.8,4.822851425339,10285.7936270098,4.36523546091485,2888.60099216497,79.5,81.4,80.3,77,53.816787192426,62.7,66.7817028243945
"High income","Europe & Central Asia","Hungary",2005,66.4,15.6,45.6,7.2,4.24362576820351,11200.5769496264,24.3312618248781,7425.86221605051,80.2,81.8,80.9,77.8,58.2774962284866,63.5,68.5999155352126
"High income","Europe & Central Asia","Hungary",2006,66.9,15.7,45.5,7.5,4.03101332134004,11475.8227057093,16.1612419142968,359.697187650419,81.1,82.2,81.6,79.5,57.4856141245942,65,69.1856842373783
"High income","Europe & Central Asia","Hungary",2007,67.4,15.8,45.4,7.4,0.242177777126912,13918.9601910137,50.4631812562539,2352.49509256016,81.4,82.5,81.4,80.1,57.0255304309583,64.8,69.0809924626208
"High income","Europe & Central Asia","Hungary",2008,67.9,16,45.5,7.8,1.05829166884854,15753.4732840195,47.4955847375587,1457.15059942917,81.8,82.9,81.7,80.8,58.1047366982959,67.6,70.4314210094888
"High income","Europe & Central Asia","Hungary",2009,68.5,16,45.6,10,-6.69955472735322,13046.4810081848,-2.1352657145714,972.285892537609,82.3,83.4,80.9,82.6,59.5835611072361,66.8,70.8350683321708
"High income","Europe & Central Asia","Hungary",2010,68.9,16.1,46.1,11.2,0.664291824848817,13113.5259617277,-15.8387855027427,3936.69750746568,82.6,83.8,81,83,60.5841414228996,66.1,71.0452424268699
"High income","Europe & Central Asia","Hungary",2011,69.4,16.4,46,11,1.81907995776281,14150.9667263678,7.61179133319735,1961.62679791999,82.3,84.3,81.3,81.3,61.9496947180509,66.6,71.4849084154153
"High income","Europe & Central Asia","Hungary",2012,69.7,16.6,46.2,11,-1.47178885108306,12918.2475205388,8.43981018072622,2877.53184200942,82.6,84.8,81.3,81.8,62.9656793872618,67.1,72.0730371495119
"High income","Europe & Central Asia","Hungary",2013,70,16.8,45.9,10.2,1.96298404862907,13687.246101281,-2.64871554492648,278.231951296789,83.5,85.3,81.8,83.4,63.1354163981102,67.3,72.5306249194331
"High income","Europe & Central Asia","Hungary",2014,70.2,17.1,45.9,7.7,4.1950824094781,14246.109801447,9.29156048214399,3819.5510811514,83.3,85.7,82.2,82.1,63.7136956551429,67,72.5474420298762
"High income","Europe & Central Asia","Hungary",2015,70.5,17.5,45.8,6.8,3.84555770632589,12651.5683423004,-4.22905986488503,2890.61921882159,83.5,86.2,82.8,81.8,63.2122513932768,66.8,72.443675417983
"High income","Europe & Central Asia","Hungary",2016,70.8,18,45.7,5.1,2.19999876125495,12992.375667515,54.6487262910685,2983.72724689273,83.8,86.6,83.5,81.5,63.200280973382,66,72.3067509586813
"High income","Europe & Central Asia","Hungary",2017,71.1,18.6,45.5,4.2,4.32280900057566,14457.608763614,-8.57435800359322,2375.81203468831,84.1,86.9,83.9,81.6,61.7852497813132,65.8,71.9289082677273
"High income","Europe & Central Asia","Hungary",2018,71.4,19.2,45.5,3.7,5.09400256449817,16150.7727613725,-41.0633875330619,3645.61051180474,84.5,87.2,84.6,81.6,61.973761737236,66.7,72.3887951878375
"High income","Europe & Central Asia","Hungary",2019,71.6,19.7,45.5,3.4,4.92779227450188,16475.7418389402,19.9108755663389,-480.978170591418,NA,NA,NA,NA,62.2129864072953,65,NA
"Lower middle income","South Asia","India",1990,25.5,3.8,25,5.4,5.53345456306511,367.556609311203,0.0737400205365949,0,43.1,58.3,44.3,31.1,NA,NA,NA
"Lower middle income","South Asia","India",1991,25.8,3.9,25.1,5.4,1.05683143294308,303.055605342701,0.0272255401825463,73.5376383885329,43.6,59,44.1,31.7,NA,NA,NA
"Lower middle income","South Asia","India",1992,26,3.9,25.1,5.5,5.48239602167047,316.953927895311,0.0959418288373836,276.512438973893,44.2,59.8,44.7,32.4,NA,NA,NA
"Lower middle income","South Asia","India",1993,26.2,4,25.2,5.6,4.75077621965237,301.159004220577,0.19705616250511,550.019384367517,44.9,60.5,45.1,33.1,NA,NA,NA
"Lower middle income","South Asia","India",1994,26.4,4,25.4,5.6,6.65892406734024,346.102950322606,0.297385908901827,890.688166019256,45.6,61.3,45.8,33.8,NA,NA,NA
"Lower middle income","South Asia","India",1995,26.6,4,25.4,5.6,7.57449184032379,373.766480007829,0.59498625843436,2026.43903109277,46.3,62,46.6,34.4,25.0543385269899,45.1,40.1129682247636
"Lower middle income","South Asia","India",1996,26.8,4.1,25.4,5.7,7.5495222488198,399.950076763934,0.617479055916172,2186.73231537831,47.1,62.7,47.5,35.1,25.0554715160314,47.4,41.1099747881428
"Lower middle income","South Asia","India",1997,27,4.2,25.5,5.6,4.0498208490926,415.493796981777,0.860208566090658,3464.41105197412,47.7,63.4,47.8,35.8,25.0723108913693,49.7,42.0316932674108
"Lower middle income","South Asia","India",1998,27.2,4.2,25.5,5.6,6.18441582090618,413.298934242221,0.625285966332408,2587.05863028267,48.4,64.1,48.4,36.5,25.0889497138376,49.7,42.3033515808179
"Lower middle income","South Asia","India",1999,27.5,4.3,25.5,5.7,8.84575556105509,441.998759593395,0.472644845877164,2089.2335970623,49.2,64.8,49.4,37.2,25.097986441038,50.2,42.7760625989781
"Lower middle income","South Asia","India",2000,27.7,4.4,25.6,5.7,3.84099115681285,443.31419339174,0.765212648995792,3074.68433247754,49.7,65.4,49.7,37.9,25.6571800531837,47.4,42.3171540159551
"Lower middle income","South Asia","India",2001,27.9,4.5,25.7,5.7,4.82396626390644,451.573001074356,1.05637830509657,4073.96134330435,50.2,66,50.2,38.2,26.4254812941398,49,43.2143110549086
"Lower middle income","South Asia","India",2002,28.2,4.5,25.9,5.7,3.80397532137577,470.98678594916,1.01157180543964,3947.89599154349,50.8,66.6,50.5,39,27.2768422381076,51.2,44.3563860047656
"Lower middle income","South Asia","India",2003,28.6,4.6,26.1,5.7,7.86038147553259,546.726614478728,0.605889254716748,2444.13842615877,52.1,67.2,51.4,40.9,28.1558292941886,51.2,45.0734154549232
"Lower middle income","South Asia","India",2004,28.9,4.7,26.3,5.7,7.92293661286503,627.774247283919,0.765601404573582,3592.18806640631,53,67.8,52.3,41.9,28.5005602013287,51.5,45.6001680603986
"Lower middle income","South Asia","India",2005,29.2,4.7,26.4,5.6,7.92343062149763,714.861013495661,0.886100720125194,4628.65226534265,53.9,68.5,53.2,42.9,28.5624701170106,54.2,46.7754077017699
"Lower middle income","South Asia","India",2006,29.6,4.8,25.7,5.4,8.06073257303272,806.753280628799,2.13016842533494,5992.28593549798,54.8,69.1,54.1,44.1,28.1037844958995,52.2,46.3978020154365
"Lower middle income","South Asia","India",2007,29.9,4.9,25,5.3,7.66081506504928,1028.33477107667,2.07339574616693,8201.6289576202,55.8,69.8,55.1,45.2,27.3040434552133,53.9,47.041213036564
"Lower middle income","South Asia","India",2008,30.2,5,24.3,5.3,3.08669805953289,998.522339019268,3.62052189719656,24149.7498297088,56.5,70.5,55.3,46.4,26.1916202776113,54.1,47.0474860832834
"Lower middle income","South Asia","India",2009,30.6,5,23.6,5.6,7.86188883303498,1101.96084002239,2.65159312683012,19485.7891826878,57.1,71.1,56.2,46.6,24.6642085502182,54.4,46.9059292317321
"Lower middle income","South Asia","India",2010,30.9,5.1,23,5.6,8.49758470158106,1357.56371913262,1.63503427378005,11428.7857457844,58.1,71.8,57.2,47.8,24.0444222652208,53.8,46.9266600128996
"Lower middle income","South Asia","India",2011,31.3,5.2,22.1,5.6,5.2413447428854,1458.10352686177,2.00206502742547,23890.659988138,59,72.5,57.8,49.1,23.7104445953151,54.6,47.4131333785945
"Lower middle income","South Asia","India",2012,31.6,5.3,21.2,5.7,5.45635895072287,1443.87952939042,1.31293433730695,15442.447342912,60,73.1,58.4,50.5,23.7726077424912,54.6,47.778448989414
"Lower middle income","South Asia","India",2013,32,5.4,21,5.7,6.38610640094825,1449.6059123387,1.51627596536499,26388.0824702872,60.7,73.7,59.1,51.4,24.6129880819595,55.2,48.5038964245879
"Lower middle income","South Asia","India",2014,32.4,5.5,20.8,5.6,7.41022760508852,1573.88149211052,1.69565878566846,22890.1627610214,61.8,74.3,60,53,25.017359947231,55.7,49.1885413175026
"Lower middle income","South Asia","India",2015,32.8,5.6,20.6,5.6,7.99625344413879,1605.60543355488,2.09211575447424,36495.2164907242,62.7,74.8,61,54,25.6541373401248,54.6,49.3829078687041
"Lower middle income","South Asia","India",2016,33.2,5.8,20.5,5.5,8.25630584417523,1732.56426178428,1.93736320000109,39411.2789402538,63.7,75.2,62,55.5,26.4972128918735,56.2,50.5024972008954
"Lower middle income","South Asia","India",2017,33.6,6,20.3,5.4,7.04382085538124,1981.6510498992,1.50658828621255,28875.9410533143,64.3,75.6,62.9,55.8,27.2992668871178,52.6,49.876446732802
"Lower middle income","South Asia","India",2018,34,6.2,20.2,5.3,6.11958684138214,2005.86300452403,1.55233647214466,30699.6612010258,64.7,76,63.8,55.8,27.4999319547443,54.5,50.6799795864233
"Lower middle income","South Asia","India",2019,34.5,6.4,20.1,5.4,5.02387342771704,2104.14590003333,1.76028320729937,37469.9453220152,NA,NA,NA,NA,27.7489607353214,55.2,NA
"Upper middle income","East Asia & Pacific","Indonesia",1990,30.6,3.8,35.3,2.5,7.24213163856462,585.076549951004,1.02976494246491,1093,52.5,65.1,57.2,38.9,NA,NA,NA
"Upper middle income","East Asia & Pacific","Indonesia",1991,31.6,3.8,36.4,2.5,6.91198283591309,631.782837284761,1.2707722797342,1482,53,65.7,57.9,39.1,NA,NA,NA
"Upper middle income","East Asia & Pacific","Indonesia",1992,32.7,3.9,37.4,2.7,6.49750651682714,681.938385611901,1.38798883350104,1777,53.5,66.4,58.6,39.4,NA,NA,NA
"Upper middle income","East Asia & Pacific","Indonesia",1993,33.8,4,37.5,3.1,6.49640812045304,827.905305280584,1.26830064559013,1648,54.1,67,59.5,39.8,NA,NA,NA
"Upper middle income","East Asia & Pacific","Indonesia",1994,34.9,4.1,37.6,3.5,7.53997109551439,912.203275079504,1.1922519299764,1500,55.1,67.6,60.5,40.9,NA,NA,NA
"Upper middle income","East Asia & Pacific","Indonesia",1995,36.1,4.1,37.6,3.9,8.22000739903493,1026.39342043947,2.15007984011937,3743,56,68.1,61.4,42,35.2588659873733,54.9,49.9143264628787
"Upper middle income","East Asia & Pacific","Indonesia",1996,37.2,4.3,37.7,4.4,7.81818707670867,1137.41011823586,2.72419788646708,5594,57.4,68.7,62.4,44.1,35.2075853331425,61,52.2222755999427
"Upper middle income","East Asia & Pacific","Indonesia",1997,38.4,4.4,37.7,4.7,4.69987885390397,1063.71236524864,2.16779685196237,4499,58.7,69.2,62.8,46.7,35.2599710210121,62,53.0046579729703
"Upper middle income","East Asia & Pacific","Indonesia",1998,39.6,4.5,37.8,5.5,-13.1267254923818,463.948169466852,-0.252290447660406,-240.8,58.7,69.6,60.1,48.5,35.328411520707,63.4,53.3785234562121
"Upper middle income","East Asia & Pacific","Indonesia",1999,40.8,4.6,38,6.3,0.79112608199847,671.098616110039,-1.33257354110796,-1865.62096349087,59.5,70,59.6,50.4,35.3524057795221,61.5,53.0557217338566
"Upper middle income","East Asia & Pacific","Indonesia",2000,42,4.7,38.2,6.1,4.9200677470169,780.190200986579,-2.75743993350903,-4550.35528571428,60.4,70.4,60.3,51.8,37.4193471474008,55.2,52.1191374775536
"Upper middle income","East Asia & Pacific","Indonesia",2001,42.8,4.8,37.3,6.1,3.64346644721493,748.257615698969,-1.85568619300523,-2977.39185714286,61,70.8,61.1,52.4,38.2240136207916,52.5,51.7905374195708
"Upper middle income","East Asia & Pacific","Indonesia",2002,43.6,4.8,36.4,6.6,4.49947539085764,900.177575713531,0.0741516383181159,145.085548722222,61.6,71.3,61.7,53.3,37.8879133231824,54.8,52.6463739969547
"Upper middle income","East Asia & Pacific","Indonesia",2003,44.4,4.8,36.5,6.7,4.78036912167654,1065.64853925461,-0.254256320381005,-596.923827786241,62.3,71.7,62.1,54.3,37.0426583548408,55.8,52.9327975064522
"Upper middle income","East Asia & Pacific","Indonesia",2004,45.1,4.8,35.9,7.3,5.03087394501685,1150.26131499565,0.738243979887563,-1511.91723,62.9,72.3,62.5,55.1,36.6888506848905,52.1,51.9566552054672
"Upper middle income","East Asia & Pacific","Indonesia",2005,45.9,4.8,35.7,7.9,5.69257130383384,1263.28732054575,2.91611484304662,5271.25720764285,63.3,72.8,63.1,55.2,36.570815047102,52.9,52.3212445141306
"Upper middle income","East Asia & Pacific","Indonesia",2006,46.7,4.9,35.6,7.6,5.50095178520348,1589.80148866142,1.3479426455458,2188.44846700071,64.3,73.4,63.8,56.7,35.7337426134159,51.9,52.1434561173581
"Upper middle income","East Asia & Pacific","Indonesia",2007,47.5,4.9,37.4,8.1,6.34502222667214,1860.00276310682,1.6030105718879,2253.33,64.4,74,64.5,55.9,33.9385461235698,53.2,52.0615638370709
"Upper middle income","East Asia & Pacific","Indonesia",2008,48.3,5,37.8,7.2,6.01370360009123,2166.85416700025,1.82632902403998,3418.72339870827,64.8,74.6,65.3,55.9,33.8995217707884,53.2,52.2365231979032
"Upper middle income","East Asia & Pacific","Indonesia",2009,49.1,5,37.9,6.1,4.62887118256154,2261.24722374577,0.903919419654062,2628.24748266651,65.9,75.2,65.8,57.9,33.3827919841854,53.4,52.5548375952556
"Upper middle income","East Asia & Pacific","Indonesia",2010,49.9,5,38.1,5.6,6.22385418062366,3122.36281521649,2.02517913834177,11106.3331345373,66.6,75.7,66.6,58.6,33.644915180118,55.5,53.5301412207021
"Upper middle income","East Asia & Pacific","Indonesia",2011,50.6,5,38,5.2,6.16978420771008,3643.04393616102,2.30298428515062,11528.3947619029,67.4,76.2,67.3,59.8,31.5753102689184,56,53.3792597473422
"Upper middle income","East Asia & Pacific","Indonesia",2012,51.3,5.1,38.1,4.5,6.03005065305612,3694.34894603237,2.3097803266511,13716.2259881946,68.2,76.7,68,60.7,30.019693130972,56.4,53.3125746059583
"Upper middle income","East Asia & Pacific","Indonesia",2013,52,5.2,37.9,4.3,5.55726368891013,3623.91158235134,2.55135633401058,12170.0551787636,68.8,77.2,68.6,61.4,31.2336568327731,56.9,54.0667637164986
"Upper middle income","East Asia & Pacific","Indonesia",2014,52.6,5.3,37.9,4,5.006668425755,3491.62479085767,2.81997260507169,14733.1982826051,69.1,77.7,69.1,61.5,33.1907137836058,58.5,55.2805474684151
"Upper middle income","East Asia & Pacific","Indonesia",2015,53.3,5.4,38.1,4.5,4.87632230022122,3331.69512758628,2.29761638745523,10704.4783166269,69.6,78.1,69.6,62,35.2022013683545,58.1,55.9506604105064
"Upper middle income","East Asia & Pacific","Indonesia",2016,54,5.5,38.3,4.3,5.0330691828018,3562.84575641971,0.487372471295636,16135.9160187026,70,78.5,70.2,62.3,37.4273060966079,59.4,57.1815251623157
"Upper middle income","East Asia & Pacific","Indonesia",2017,54.7,5.7,38.8,4.2,5.06978590134916,3837.65173121117,2.01948920129522,18502.0388606217,70.4,78.9,70.7,62.5,39.2803578522276,61.9,58.6341073556683
"Upper middle income","East Asia & Pacific","Indonesia",2018,55.3,5.9,39.2,4.5,5.16970560898147,3893.84642475571,1.81434414623325,12510.6105144976,70.7,79.2,71.4,62.5,39.4718312044877,64.2,59.5148826946796
"Upper middle income","East Asia & Pacific","Indonesia",2019,56,6.1,39.3,4.7,5.02471402216969,4135.56926281554,2.22901238886952,20510.4199756862,NA,NA,NA,NA,39.6696451388433,65.8,NA
"High income","Middle East & North Africa","Israel",1990,90.4,8.9,39.8,13.4,7.315199174933,12663.3636535479,0.255883305280555,-48.4,79.2,87.1,80,71.4,NA,NA,NA
"High income","Middle East & North Africa","Israel",1991,90.5,9.1,40.2,13.4,7.72611516239357,13650.8411775273,0.51156033861375,14.6,80,87.4,80.4,72.9,NA,NA,NA
"High income","Middle East & North Africa","Israel",1992,90.6,9.2,41.1,14.1,7.75926609936013,14758.3460851901,0.778367010406012,9,80.7,87.8,81,74,NA,NA,NA
"High income","Middle East & North Africa","Israel",1993,90.7,9.4,41.2,12.7,4.11675639386306,14443.2429719774,0.796068730969245,-10.5,81.3,88.2,81.2,75,NA,NA,NA
"High income","Middle East & North Africa","Israel",1994,90.8,9.6,42,9.9,7.42784526908483,15992.3423974623,0.511450559166671,-300,81.8,88.5,81.8,75.7,NA,NA,NA
"High income","Middle East & North Africa","Israel",1995,90.9,9.8,42.6,8.8,6.60292483638582,18103.6625165139,1.34512384702868,530.1,82.4,88.9,82.5,76.3,50.4442810143331,61.5,66.6099509709666
"High income","Middle East & North Africa","Israel",1996,90.9,9.8,43,8.5,5.03281699632532,19324.6393585294,1.27013885996492,582,82.8,89.2,82.8,76.9,50.3909581471062,62,66.9039541107985
"High income","Middle East & North Africa","Israel",1997,91,9.9,43.3,9.8,3.9296726769599,19652.6074376039,1.42450320051253,711.1,83.6,89.5,82.9,78.6,50.3628243747224,62.7,67.3855139790834
"High income","Middle East & North Africa","Israel",1998,91.1,9.9,43.6,10.7,3.91689355477342,19415.9850688554,1.49862618512754,613.1,84.3,89.9,83.1,80.3,50.4091676310125,68,69.2960836226371
"High income","Middle East & North Africa","Israel",1999,91.1,10,44.4,11.2,3.11459706778045,19120.2506461821,3.54363043113902,3320.8,85,90.3,83.1,82,50.2858132710804,68.3,69.6290773146575
"High income","Middle East & North Africa","Israel",2000,91.2,10,44.8,11.1,7.45518207977373,21043.5749322433,6.08078810404125,4712.2,85.3,90.6,83.5,82,51.0528185134648,65.5,69.1125122207061
"High income","Middle East & North Africa","Israel",2001,91.3,10,45,11.8,0.118821461013411,20306.9322388455,1.35465710105861,1084,85.7,91,83.4,82.7,52.4203969071279,66.1,69.8361190721384
"High income","Middle East & North Africa","Israel",2002,91.3,10,45.2,12.9,-0.0148606388066952,18435.8947627594,1.30651418338116,601.7,86.5,91.4,83.2,84.9,54.2133726569259,66.9,70.9340117970778
"High income","Middle East & North Africa","Israel",2003,91.4,10,45.7,13.5,0.970458595661455,18979.3234467797,2.61644890889657,1236.3,86.5,91.9,83.1,84.8,55.5389556929136,62.7,70.1116867078741
"High income","Middle East & North Africa","Israel",2004,91.5,10,45.7,13,4.18588231834032,19896.8177404384,2.17519623498361,-1594,86.7,92.3,83.6,84.6,56.6422112547123,61.4,70.145996709747
"High income","Middle East & North Africa","Israel",2005,91.5,10,45.9,11.3,3.91169333203911,20566.6454898642,3.38064747921386,1873.1,87.1,92.7,84.2,84.7,58.1720735915164,62.6,71.1116220774549
"High income","Middle East & North Africa","Israel",2006,91.6,10.1,45.9,10.7,5.56443510658072,21837.3784883786,9.34564473273801,-1042.4,87.2,93.1,84.8,83.8,58.7096536094879,64.4,71.8262294161797
"High income","Middle East & North Africa","Israel",2007,91.6,10.1,45.8,9.4,5.77348255543507,24924.3309496648,4.91626055431215,193.6,88.1,93.5,85.5,85.5,58.864539367367,64.8,72.3660284768768
"High income","Middle East & North Africa","Israel",2008,91.7,10.1,45.8,7.7,2.99648306061574,29567.803875678,4.75425934479171,3065,88,93.9,85.3,85.1,58.8648545666939,66.3,72.7894563700082
"High income","Middle East & North Africa","Israel",2009,91.8,10.3,46.5,9.5,0.924262605450494,27715.636808319,2.22053338600567,2855.8,88.2,94.2,85.1,85.5,60.4778265440597,67.6,73.7300146298846
"High income","Middle East & North Africa","Israel",2010,91.8,10.4,46.4,8.5,5.60113767079041,30693.5930786871,2.98496968558893,-958.7,88.7,94.6,85.7,86,60.8802042460962,67.7,74.0807279404955
"High income","Middle East & North Africa","Israel",2011,91.9,10.5,46.3,7.1,4.7834974887954,33669.2464692884,3.30938356160484,1252.1,89.2,94.9,86.2,86.7,59.8577227920948,68.5,74.2139835042951
"High income","Middle East & North Africa","Israel",2012,92,10.7,46.7,6.9,2.25723754794416,32511.2378524925,3.50621931904916,6741.7,89.3,95.1,86.1,87,60.0247328228943,67.8,74.1074198468683
"High income","Middle East & North Africa","Israel",2013,92,10.8,46.7,6.2,4.14805455171508,36309.4688256886,4.04673155843247,7984,89.5,95.4,86.5,87,60.7206362650987,66.9,74.1395242128629
"High income","Middle East & North Africa","Israel",2014,92.1,11,47.1,5.9,3.75820019030697,37678.8897743182,1.9540412829278,1523.4,90,95.7,87,87.5,61.7409199370709,68.4,75.0689426477879
"High income","Middle East & North Africa","Israel",2015,92.2,11.2,47,5.3,2.2900921230342,35776.7951710172,3.78108868422735,367.8,90.1,95.9,87,87.5,62.9273095819822,70.5,76.081526207928
"High income","Middle East & North Africa","Israel",2016,92.3,11.5,47.2,4.8,3.98204637527108,37321.6240366845,3.75857579102462,-2590.4,90.2,96.2,87.3,87.4,64.4537517016306,70.7,76.6661255104892
"High income","Middle East & North Africa","Israel",2017,92.3,11.7,47.1,4.2,3.53670318805928,40541.8620907084,4.78197794201411,9268.6,90.4,96.4,87.5,87.6,64.7816821736635,69.7,76.5445046520991
"High income","Middle East & North Africa","Israel",2018,92.4,12,47.4,4,3.45370251802824,41719.7254417057,5.80550404393819,15427.9,90.6,96.6,87.9,87.6,65.0534688810386,72.2,77.4560406643116
"High income","Middle East & North Africa","Israel",2019,92.5,12.2,47.4,3.9,3.51408454632801,43641.3977358108,4.82084644500852,10449.7,NA,NA,NA,NA,65.3456369109399,72.8,NA
"High income","Europe & Central Asia","Italy",1990,66.7,14.9,36.3,10.1,1.98577489860918,20825.7842085848,0.545262644718224,-1005.04478263723,76.9,87.6,86.5,59.9,NA,NA,NA
"High income","Europe & Central Asia","Italy",1991,66.7,15.2,36.6,10.1,1.53844755787564,21956.5297597337,0.192851089243623,-5209.24050789156,77.4,87.9,86.7,60.9,NA,NA,NA
"High income","Europe & Central Asia","Italy",1992,66.7,15.6,36.3,9.3,0.834275460621242,23243.4745415513,0.236224936921837,-1170.14146779439,78,88.3,86.8,62,NA,NA,NA
"High income","Europe & Central Asia","Italy",1993,66.8,15.9,36.1,10.2,-0.85280574993206,18738.7639034085,0.35108519032864,-3487.99430303635,78.6,88.6,86.7,63.1,NA,NA,NA
"High income","Europe & Central Asia","Italy",1994,66.9,16.2,36.5,11.1,2.15102364473378,19337.6309059755,0.200920878067044,-3038.26419992199,79.4,89,87,64.7,NA,NA,NA
"High income","Europe & Central Asia","Italy",1995,66.9,16.6,36.9,11.7,2.88683673806503,20664.5522701724,0.412363937826127,-2157.55323626946,80,89.4,87.5,65.6,63.7088539163069,61.2,69.8059895082254
"High income","Europe & Central Asia","Italy",1996,67,16.9,37.2,11.9,1.26678480191715,23081.6046757702,0.270410348992298,-5158.06015191964,80.6,89.8,87.7,66.5,68.0363802659955,60.8,71.184247413132
"High income","Europe & Central Asia","Italy",1997,67,17.2,37.4,12,1.83021223388438,21829.3458226222,0.296910142702469,-6714.67794890125,81.4,90.3,88.1,67.8,68.3497923634568,58.1,70.7616043757037
"High income","Europe & Central Asia","Italy",1998,67.1,17.6,37.8,12.1,1.81061516197623,22318.1373007109,0.207870544521323,-9814.89409250167,81.9,90.7,88.3,68.6,68.7068133630555,59.1,71.35537734225
"High income","Europe & Central Asia","Italy",1999,67.2,17.9,38.3,11.7,1.6257275993546,21997.6243155313,0.554443809583831,6679.30647560442,82.4,91.2,88.6,69.4,68.8502611623954,61.6,72.3617450153853
"High income","Europe & Central Asia","Italy",2000,67.2,18.3,38.6,10.8,3.78695514323979,20087.5919858794,1.1516557383088,6680.94286807596,83,91.6,89.1,70,68.2390856375321,61.9,72.4683923579263
"High income","Europe & Central Asia","Italy",2001,67.3,18.6,39,9.6,1.95137155605238,20483.2159949974,1.27488632039674,-1491.39721277103,83.7,92.1,89.3,71.2,68.3636318290089,63,73.0890895487027
"High income","Europe & Central Asia","Italy",2002,67.4,18.9,39.2,9.2,0.253942998968455,22270.1441234282,1.35666900186247,5733.7388206291,84.2,92.5,89.3,72.2,68.477746639217,63.6,73.4899906584318
"High income","Europe & Central Asia","Italy",2003,67.5,19.2,39.4,8.9,0.138626890776507,27465.6752987224,1.24339730386189,17427.3355966756,84.7,93,89.3,73.3,69.2446132255899,64.3,74.143383967677
"High income","Europe & Central Asia","Italy",2004,67.6,19.4,40,7.9,1.42359415817907,31259.7164954309,1.1147095323488,5785.23705970419,85.2,93.4,89.5,74.1,70.2865890335282,64.2,74.6126433767251
"High income","Europe & Central Asia","Italy",2005,67.7,19.7,40.1,7.7,0.817848973650598,32043.1403684119,1.97908973894488,-15534.6680749027,85.7,93.8,89.6,74.8,70.5069452998815,64.9,75.0487502566311
"High income","Europe & Central Asia","Italy",2006,67.9,19.8,40.3,6.8,1.79063968081796,33501.6581673044,2.92596685814537,-1965.50186607224,86.2,94.1,89.9,75.7,71.1387270543016,62,74.5682847829572
